2020-11-03 16:43,20.6
2020-11-03 16:43,20.6
2020-11-03 16:44,20.6
2020-11-03 16:44,20.6
2020-11-04 16:36,18.8
2020-11-04 16:36,19.3
2020-11-04 16:38,19.2
2020-11-04 16:38,19.3
2020-11-04 16:43,19.2
2020-11-04 16:44,19.3
2020-11-04 16:44,19.3
2020-11-04 16:46,19.2
2020-11-04 16:46,19.3
2020-11-04 16:47,19.3
